symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
MUSDT,2026-02-06T06:24:59.999000+00:00,2026-02-06T06:59:59.999000+00:00,1.5997198799999999,1.5697288485714285,-1.0457,-438.92,stop_loss,2,69.3,7,-1.165,0.0,0.04,0.01174285714285715,10078.71
HBARUSDT,2026-02-06T09:29:59.999000+00:00,2026-02-06T12:09:59.999000+00:00,0.083956788,0.08468877314285715,0.4693,189.19,vol_trail,1,65.7,32,-0.514,1.17,0.04,0.0005914285714285741,10257.6
BERAUSDT,2026-02-06T14:34:59.999000+00:00,2026-02-06T14:39:59.999000+00:00,0.4075815,0.41017866214285714,0.3784,155.28,vol_trail,9,84.2,1,0.0,0.5647,0.04,0.002549999999999993,10401.08
HBARUSDT,2026-02-06T15:34:59.999000+00:00,2026-02-06T17:59:59.999000+00:00,0.090728142,0.09478675314285714,1.7167,714.24,vol_trail,1,61.1,29,-0.1197,2.7872,0.04,0.0009357142857142878,11099.1
BERAUSDT,2026-02-06T17:44:59.999000+00:00,2026-02-06T18:29:59.999000+00:00,0.43778754,0.5638800585714286,13.7636,5722.26,vol_trail,2,69.3,9,-0.5359,10.5219,0.04,0.003657142857142851,16821.35
MUSDT,2026-02-10T00:49:59.999000+00:00,2026-02-10T04:04:59.999000+00:00,1.46119218,1.4381480271428573,-1.0546,-709.61,stop_loss,2,67.6,39,-0.9927,1.4423,0.04,0.00898571428571428,16092.05
KAITOUSDT,2026-02-10T22:39:59.999000+00:00,2026-02-10T23:09:59.999000+00:00,0.30786156000000003,0.30439982214285716,-1.0777,-693.69,stop_loss,3,72.9,6,-0.9583,0.0,0.04,0.0013357142857142892,15371.66
BERAUSDT,2026-02-11T15:19:59.999000+00:00,2026-02-11T15:24:59.999000+00:00,0.5571114,0.5820157164285714,1.4791,909.43,vol_trail,8,81.7,1,0.0,2.1188,0.04,0.00666428571428571,16271.84
BERAUSDT,2026-02-11T19:04:59.999000+00:00,2026-02-11T19:34:59.999000+00:00,0.6683336400000001,0.6833954364285715,0.4246,276.35,vol_trail,9,83.2,6,0.0,0.8086,0.04,0.013900000000000015,16542.56
KITEUSDT,2026-02-13T02:49:59.999000+00:00,2026-02-13T05:39:59.999000+00:00,0.201000192,0.20449087935714286,0.7209,477.04,vol_trail,8,81.5,34,-0.6406,1.6715,0.04,0.0018857142857142842,17006.9
KITEUSDT,2026-02-13T11:04:59.999000+00:00,2026-02-13T20:39:59.999000+00:00,0.204920976,0.23117875499999999,5.6331,3832.07,vol_trail,2,69.7,115,-0.1529,6.6123,0.04,0.0018571428571428608,20825.46
BERAUSDT,2026-02-13T23:04:59.999000+00:00,2026-02-13T23:09:59.999000+00:00,0.70424082,0.7046697521428571,0.0072,5.98,vol_trail,9,84.2,1,0.0,0.3725,0.04,0.00622857142857144,20814.49
SIRENUSDT,2026-02-14T00:29:59.999000+00:00,2026-02-14T02:04:59.999000+00:00,0.127085412,0.12725740057142856,0.051,42.45,vol_trail,3,70.6,19,-0.4,0.7778,0.04,0.000900000000000002,20835.78
SIRENUSDT,2026-02-14T05:04:59.999000+00:00,2026-02-14T05:19:59.999000+00:00,0.13150629600000002,0.12861498614285716,-1.0387,-865.69,stop_loss,7,80.5,3,-0.8101,0.0,0.04,0.0011357142857142855,19952.72
APRUSDT,2026-02-14T06:29:59.999000+00:00,2026-02-14T06:34:59.999000+00:00,0.088937784,0.09240223014285714,1.385,1105.36,vol_trail,1,63.9,1,0.0,1.8855,0.04,0.00098857142857143,21045.15
APRUSDT,2026-02-14T16:59:59.999000+00:00,2026-02-14T18:54:59.999000+00:00,0.101760348,0.10441768371428571,0.4955,417.13,vol_trail,5,76.0,23,-0.3303,1.1997,0.04,0.002107142857142861,21454.97
SIRENUSDT,2026-02-16T03:49:59.999000+00:00,2026-02-16T06:54:59.999000+00:00,0.150220038,0.20850400514285714,15.3637,13185.14,vol_trail,1,66.5,37,-0.2086,16.5017,0.04,0.0015150000000000005,34624.79
SIRENUSDT,2026-02-17T01:14:59.999000+00:00,2026-02-17T03:19:59.999000+00:00,0.223934778,0.2096605595,-1.0128,-1402.67,stop_loss,5,75.6,25,-0.9297,0.0677,0.04,0.005674999999999995,33212.29
KITEUSDT,2026-02-22T00:34:59.999000+00:00,2026-02-22T01:09:59.999000+00:00,0.22879575000000002,0.22038270035714286,-1.0227,-1358.66,stop_loss,1,65.6,7,-1.3456,0.0,0.04,0.0033292857142857173,31837.2
DEXEUSDT,2026-02-23T05:39:59.999000+00:00,2026-02-23T09:54:59.999000+00:00,2.6615322,2.7424513999999998,1.6967,2160.75,vol_trail,6,77.5,51,-0.6175,2.619,0.04,0.018785714285714277,33965.47
DEXEUSDT,2026-02-23T15:19:59.999000+00:00,2026-02-23T15:34:59.999000+00:00,2.9015801999999997,2.8195431214285707,-1.0298,-1399.15,stop_loss,1,66.3,3,-0.6675,0.0,0.04,0.03235714285714294,32544.39
KITEUSDT,2026-02-24T00:19:59.999000+00:00,2026-02-24T01:09:59.999000+00:00,0.24581915399999998,0.24953151228571427,0.5995,780.38,vol_trail,1,64.7,10,0.0,1.5503,0.04,0.0024021428571428627,33300.8
KITEUSDT,2026-02-24T09:59:59.999000+00:00,2026-02-24T12:04:59.999000+00:00,0.24274854,0.24482745328571429,0.2137,284.66,vol_trail,1,61.6,25,0.0,1.0008,0.04,0.003685000000000004,33569.66
KITEUSDT,2026-02-24T16:59:59.999000+00:00,2026-02-24T20:19:59.999000+00:00,0.255281046,0.2575063455714286,0.3268,438.78,vol_trail,1,62.7,40,-0.6537,1.1882,0.04,0.0025821428571428545,33984.55
NEIROUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:34:59.999000+00:00,6.871374e-05,6.872910857142857e-05,-0.0158,-21.54,vol_trail,6,78.3,15,-0.5091,0.1018,0.04,3.928571428571466e-07,33920.21
NEIROUSDT,2026-02-25T12:24:59.999000+00:00,2026-02-25T12:54:59.999000+00:00,6.941388e-05,6.959322142857142e-05,0.2072,281.18,vol_trail,9,83.7,6,-0.14,0.56,0.04,2.857142857142859e-07,34142.06
NEIROUSDT,2026-02-25T16:24:59.999000+00:00,2026-02-25T18:29:59.999000+00:00,7.311462000000001e-05,7.319964285714285e-05,0.0417,56.9,vol_trail,3,72.7,25,-0.64,0.64,0.04,5.000000000000005e-07,34163.01
NEIROUSDT,2026-02-25T22:04:59.999000+00:00,2026-02-25T22:34:59.999000+00:00,7.631526e-05,7.501713642857143e-05,-1.0505,-1435.53,stop_loss,3,72.1,6,-0.8676,0.0,0.04,5.071428571428569e-07,32690.47
SIRENUSDT,2026-02-26T04:04:59.999000+00:00,2026-02-26T05:39:59.999000+00:00,0.380966178,0.38451093957142857,0.2293,299.86,vol_trail,2,67.1,19,-0.0524,1.0929,0.04,0.005881428571428585,32975.08
MEGAUSDT,2026-02-28T00:44:59.999000+00:00,2026-02-28T01:59:59.999000+00:00,0.13142627999999998,0.13210357400000003,0.6745,889.61,vol_trail,6,77.8,15,-0.0437,1.4955,0.04,0.00036642857142856714,33779.53
MEGAUSDT,2026-02-28T11:24:59.999000+00:00,2026-02-28T11:29:59.999000+00:00,0.132406476,0.13106449614285715,-1.0866,-1468.22,stop_loss,7,79.7,1,-0.2172,0.0,0.04,0.00051571428571429,32248.87
KAITOUSDT,2026-02-28T14:39:59.999000+00:00,2026-02-28T18:09:59.999000+00:00,0.32786556,0.33838945142857135,1.5406,1987.32,vol_trail,1,62.1,42,-0.3416,2.7926,0.04,0.0026928571428571518,34207.92
1000BONKUSDT,2026-02-28T19:34:59.999000+00:00,2026-02-28T21:04:59.999000+00:00,0.0057921582000000004,0.005892535542857143,1.1191,1531.35,vol_trail,6,78.2,18,0.0,1.9468,0.04,3.492857142857148e-05,35698.43
KAITOUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:14:59.999000+00:00,0.33316662,0.33426884714285715,0.3417,487.89,vol_trail,2,67.6,42,-0.6462,1.2205,0.04,0.0011142857142857224,36109.47
SIRENUSDT,2026-03-02T05:49:59.999000+00:00,2026-03-02T08:24:59.999000+00:00,0.267443478,0.2744079645714286,0.5519,797.2,vol_trail,8,82.1,31,-0.6261,1.2239,0.04,0.004957857142857145,36892.64
SIRENUSDT,2026-03-02T11:39:59.999000+00:00,2026-03-02T13:24:59.999000+00:00,0.32907580200000003,0.349275131,0.87,1283.93,vol_trail,2,69.3,21,0.0,1.5841,0.04,0.009214285714285711,38167.09
KAITOUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T16:39:59.999000+00:00,0.3360672,0.33947494857142857,0.8065,1231.34,vol_trail,7,80.1,23,0.0,2.0566,0.04,0.001614285714285707,39341.22
SIRENUSDT,2026-03-03T01:34:59.999000+00:00,2026-03-03T02:09:59.999000+00:00,0.453150612,0.4330590851428572,-1.0187,-1600.73,stop_loss,5,77.1,7,-1.2971,0.6864,0.04,0.00796571428571429,37667.41
KAITOUSDT,2026-03-03T01:09:59.999000+00:00,2026-03-03T05:39:59.999000+00:00,0.33916782,0.34517380857142854,1.3883,2184.68,vol_trail,1,59.8,54,0.0,2.3492,0.04,0.0016857142857142904,39852.09
KAITOUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T16:44:59.999000+00:00,0.34666932,0.3481732085714286,0.2245,357.93,vol_trail,1,66.8,8,0.0,1.6,0.04,0.0024000000000000054,40168.57
KAITOUSDT,2026-03-03T22:34:59.999000+00:00,2026-03-03T23:04:59.999000+00:00,0.36577314000000005,0.36822634000000004,0.2866,460.46,vol_trail,5,75.5,6,-0.2004,1.0273,0.04,0.003192857142857144,40595.9
KITEUSDT,2026-03-04T08:49:59.999000+00:00,2026-03-04T09:24:59.999000+00:00,0.23226644400000002,0.2326520317142857,0.047,76.34,vol_trail,3,71.6,7,0.0,0.6912,0.04,0.0023899999999999993,40565.4
TAGUSDT,2026-03-04T08:49:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,0.0004245849,0.0004130780821428572,-1.0312,-1673.28,stop_loss,1,64.1,20,-1.0935,0.732,0.04,4.535714285714287e-06,38892.12
1000BONKUSDT,2026-03-04T09:19:59.999000+00:00,2026-03-04T11:39:59.999000+00:00,0.006201239999999999,0.0061102062857142855,-1.0588,-1717.03,stop_loss,1,62.7,28,-1.4113,0.5532,0.04,3.542857142857136e-05,37175.09
KITEUSDT,2026-03-05T01:19:59.999000+00:00,2026-03-05T02:09:59.999000+00:00,0.225175026,0.22679177542857143,0.3053,454.04,vol_trail,8,81.2,10,-0.4737,1.526,0.04,0.001984285714285714,37598.76
KITEUSDT,2026-03-05T09:04:59.999000+00:00,2026-03-05T12:09:59.999000+00:00,0.245959182,0.252134563,0.9823,1477.26,vol_trail,1,65.8,37,0.0,2.1,0.04,0.002468571428571427,39049.05
KITEUSDT,2026-03-05T19:04:59.999000+00:00,2026-03-05T19:39:59.999000+00:00,0.278915772,0.27422300157142854,-1.0511,-1641.74,stop_loss,7,80.3,7,-1.1698,0.5412,0.04,0.00183285714285714,37364.53
DEXEUSDT,2026-03-09T01:44:59.999000+00:00,2026-03-09T05:34:59.999000+00:00,4.1418282,4.396477671428572,2.3349,3489.72,vol_trail,1,61.2,46,0.0,3.3083,0.04,0.04328571428571437,40828.5
DEXEUSDT,2026-03-10T00:19:59.999000+00:00,2026-03-10T01:39:59.999000+00:00,4.70094,4.730482285714285,0.2732,446.11,vol_trail,3,71.4,16,-0.548,0.6577,0.04,0.0401428571428571,41240.19
BLUAIUSDT,2026-03-11T07:29:59.999000+00:00,2026-03-11T08:24:59.999000+00:00,0.006881376,0.007046019085714286,0.6413,1057.91,vol_trail,2,67.6,11,0.0,1.958,0.04,0.00010071428571428589,42277.81
DEXEUSDT,2026-03-12T00:44:59.999000+00:00,2026-03-12T01:09:59.999000+00:00,4.2538506,4.254291828571429,-0.0331,-56.03,vol_trail,9,83.7,5,0.0,0.8096,0.04,0.017785714285714134,42148.97
BLUAIUSDT,2026-03-12T15:34:59.999000+00:00,2026-03-12T17:24:59.999000+00:00,0.007531506,0.0072187345357142855,-1.02,-1719.69,stop_loss,1,58.1,22,-0.4745,0.1388,0.04,0.00012392857142857157,40410.84
LDOUSDT,2026-03-13T00:34:59.999000+00:00,2026-03-13T00:49:59.999000+00:00,0.3080616,0.30401061428571424,-1.066,-1721.54,stop_loss,7,79.8,3,-1.0691,0.0,0.04,0.0015714285714285728,38595.92
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.149,240.9,vol_trail,7,80.3,24,-0.4375,0.8167,0.04,0.013714285714285743,38836.82
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,1.3958,2168.36,vol_trail,8,81.7,25,-0.3027,2.5427,0.04,0.013214285714285734,40966.93
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:39:59.999000+00:00,1.9423884,1.8812665285714285,-1.0267,-1682.42,stop_loss,1,55.4,5,-1.4249,0.0,0.04,0.024142857142857115,39260.78
APRUSDT,2026-03-14T00:29:59.999000+00:00,2026-03-14T01:24:59.999000+00:00,0.136387272,0.13349936621428574,-1.0402,-1633.63,stop_loss,2,68.8,11,-0.8081,0.0635,0.04,0.0011335714285714243,37546.39
DEXEUSDT,2026-03-14T00:54:59.999000+00:00,2026-03-14T02:04:59.999000+00:00,4.6699338,4.678635514285714,0.0935,146.74,vol_trail,3,71.5,14,-0.241,0.723,0.04,0.02821428571428581,37693.12
TAGUSDT,2026-03-14T05:09:59.999000+00:00,2026-03-14T05:19:59.999000+00:00,0.0005936187,0.0005972983735714286,0.3351,505.25,vol_trail,7,80.0,2,0.0,1.5326,0.04,4.07142857142857e-06,38158.8
DEXEUSDT,2026-03-14T08:14:59.999000+00:00,2026-03-14T08:39:59.999000+00:00,4.770954,4.690311749999999,-1.0508,-1603.94,stop_loss,1,61.9,5,-0.7873,0.0,0.04,0.031499999999999986,36513.25
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0145,-21.17,vol_trail,1,65.8,26,0.0,0.9989,0.04,0.013214285714285703,36341.44
LDOUSDT,2026-03-15T02:44:59.999000+00:00,2026-03-15T03:49:59.999000+00:00,0.30696138,0.3039463414285714,-1.0895,-1587.74,stop_loss,1,61.6,13,-0.8988,1.0025,0.04,0.0011571428571428527,34753.7
TAGUSDT,2026-03-15T01:09:59.999000+00:00,2026-03-15T06:04:59.999000+00:00,0.00058471692,0.0005993229685714286,1.6089,2349.83,vol_trail,2,68.2,59,-0.8641,2.7271,0.04,3.564285714285712e-06,37103.54
TAGUSDT,2026-03-15T13:49:59.999000+00:00,2026-03-15T16:29:59.999000+00:00,0.0006344268599999999,0.0006415645185714286,0.3324,493.27,vol_trail,2,68.4,32,0.0,1.0045,0.04,8.242857142857127e-06,37576.24
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:09:59.999000+00:00,1.9073814,1.8809094571428573,-1.0624,-1596.81,stop_loss,7,80.4,5,-1.0111,0.0,0.04,0.010285714285714247,35929.26
APRUSDT,2026-03-16T12:44:59.999000+00:00,2026-03-16T13:19:59.999000+00:00,0.173824758,0.17475361371428572,0.1981,284.76,vol_trail,8,81.9,7,0.0,1.2794,0.04,0.001716428571428569,36187.82
APRUSDT,2026-03-17T02:44:59.999000+00:00,2026-03-17T05:24:59.999000+00:00,0.175855164,0.17637328971428576,0.0868,125.63,vol_trail,2,68.6,32,-0.0198,0.811,0.04,0.0020221428571428612,36261.05
MUSDT,2026-03-17T05:24:59.999000+00:00,2026-03-17T06:19:59.999000+00:00,1.7106420599999999,1.7364383571428572,0.668,966.36,vol_trail,7,79.1,11,0.0,1.2738,0.04,0.014978571428571428,37227.41
MUSDT,2026-03-17T15:14:59.999000+00:00,2026-03-17T15:24:59.999000+00:00,1.7508500999999999,1.7304574107142858,-1.0749,-1600.61,stop_loss,2,67.9,2,-0.0812,0.0305,0.04,0.007878571428571433,35567.24
ENJUSDT,2026-03-18T04:09:59.999000+00:00,2026-03-18T04:14:59.999000+00:00,0.021194238,0.021340016857142857,0.3972,565.06,vol_trail,3,72.9,1,0.0,0.4375,0.04,0.00013714285714285724,36092.72
APRUSDT,2026-03-18T04:29:59.999000+00:00,2026-03-18T07:09:59.999000+00:00,0.17338467,0.17669536814285716,1.2351,1783.17,vol_trail,2,67.2,32,-0.516,2.9433,0.04,0.0010464285714285692,37832.83
ENJUSDT,2026-03-18T07:29:59.999000+00:00,2026-03-18T07:59:59.999000+00:00,0.02460492,0.025628801785714285,0.7372,1115.63,vol_trail,9,83.8,6,0.0,1.0705,0.04,0.0005492857142857142,38936.26
ENJUSDT,2026-03-19T00:44:59.999000+00:00,2026-03-19T00:49:59.999000+00:00,0.024614922,0.024954293857142856,0.3147,490.06,vol_trail,9,82.7,1,0.0,0.7479,0.04,0.0004171428571428575,39409.78
DEXEUSDT,2026-03-19T02:19:59.999000+00:00,2026-03-19T06:04:59.999000+00:00,5.75115,6.174479142857143,6.47,10199.27,vol_trail,1,55.7,45,-0.3077,8.6615,0.04,0.026000000000000054,49546.29
ENJUSDT,2026-03-19T06:49:59.999000+00:00,2026-03-19T07:29:59.999000+00:00,0.027025404,0.025661295285714283,-1.0163,-2014.19,stop_loss,2,67.9,8,-1.0343,0.0,0.04,0.0005414285714285717,47514.29
DEXEUSDT,2026-03-20T00:09:59.999000+00:00,2026-03-20T03:29:59.999000+00:00,6.2162429999999995,6.215042457142857,-0.0408,-77.64,vol_trail,3,71.9,40,-0.7051,0.3577,0.04,0.039142857142857146,47294.62
QNTUSDT,2026-03-20T02:44:59.999000+00:00,2026-03-20T05:19:59.999000+00:00,76.455288,77.39594628571429,1.2165,2309.33,vol_trail,2,68.1,31,0.0,2.4307,0.04,0.297857142857144,49603.95
DEXEUSDT,2026-03-20T08:59:59.999000+00:00,2026-03-20T13:14:59.999000+00:00,6.1952388,6.0945665571428576,-1.053,-2086.18,stop_loss,1,59.6,51,-1.2218,0.224,0.04,0.039285714285714146,47389.29
QNTUSDT,2026-03-20T08:34:59.999000+00:00,2026-03-20T13:34:59.999000+00:00,79.75594799999999,80.64850992857143,0.8687,1723.6,vol_trail,8,81.0,60,-0.4159,1.6232,0.04,0.39428571428571296,49112.88
QNTUSDT,2026-03-20T21:14:59.999000+00:00,2026-03-20T23:14:59.999000+00:00,79.605918,79.79832285714286,0.1293,253.93,vol_trail,1,61.4,24,0.0,0.669,0.04,0.4842857142857134,49308.69
BLUAIUSDT,2026-03-22T00:09:59.999000+00:00,2026-03-22T03:04:59.999000+00:00,0.0062542506,0.006260033457142857,0.03,59.24,vol_trail,6,78.1,35,-0.1215,0.3646,0.04,3.9499999999999917e-05,49311.71
MEGAUSDT,2026-03-22T07:49:59.999000+00:00,2026-03-22T08:04:59.999000+00:00,0.135307056,0.13534721085714288,-0.0257,-50.71,vol_trail,5,76.9,3,-0.2106,0.8796,0.04,0.00032285714285714063,49112.2
BLUAIUSDT,2026-03-22T15:54:59.999000+00:00,2026-03-22T15:59:59.999000+00:00,0.007486497,0.007797154542857143,0.9593,1884.54,vol_trail,3,72.6,1,0.0,1.3992,0.04,0.00012807142857142848,50976.08
ONTUSDT,2026-03-24T00:04:59.999000+00:00,2026-03-24T01:04:59.999000+00:00,0.041808359999999996,0.041791640000000005,-0.0829,-169.03,vol_trail,2,67.5,12,-0.2333,1.1667,0.04,0.00017142857142857088,50717.54
ONTUSDT,2026-03-24T10:34:59.999000+00:00,2026-03-24T11:29:59.999000+00:00,0.04920984,0.05273945000000001,1.3089,2651.23,vol_trail,2,69.0,11,0.0,2.4267,0.04,0.001071428571428572,53274.55
QNTUSDT,2026-03-24T10:04:59.999000+00:00,2026-03-24T13:09:59.999000+00:00,73.654728,74.35726842857142,0.771,1564.04,vol_trail,1,65.0,37,-0.1959,1.8897,0.04,0.3471428571428561,54838.59
QNTUSDT,2026-03-24T20:24:59.999000+00:00,2026-03-24T21:14:59.999000+00:00,74.19483600000001,74.44510799999999,0.3254,713.88,vol_trail,2,67.8,10,0.0,2.1319,0.04,0.26642857142857373,55442.52
ONTUSDT,2026-03-25T00:34:59.999000+00:00,2026-03-25T00:44:59.999000+00:00,0.06481296,0.06868626000000001,1.2657,2807.01,vol_trail,6,78.2,2,-0.0329,2.0424,0.04,0.0012142857142857144,58228.22
MUSDT,2026-03-25T02:24:59.999000+00:00,2026-03-25T04:59:59.999000+00:00,1.7349469199999998,1.7177028192857142,-1.0884,-2535.05,stop_loss,8,82.4,31,-0.9424,0.6222,0.04,0.006621428571428556,55583.32
ENJUSDT,2026-03-26T12:24:59.999000+00:00,2026-03-26T12:54:59.999000+00:00,0.020674134,0.02070871457142857,0.1064,236.48,vol_trail,1,63.9,6,-0.2105,1.2211,0.04,9.500000000000059e-05,55732.71
ENJUSDT,2026-03-26T16:19:59.999000+00:00,2026-03-26T22:04:59.999000+00:00,0.022714542,0.022711171142857145,-0.011,-24.41,vol_trail,1,63.2,69,-0.3948,0.2417,0.04,0.0004964285714285718,55658.86
BLUAIUSDT,2026-03-26T18:54:59.999000+00:00,2026-03-26T22:59:59.999000+00:00,0.0086497296,0.010428342485714285,6.3557,14164.14,vol_trail,2,68.2,49,0.0,4.844,0.04,0.00011164285714285753,69823.0
ONTUSDT,2026-03-28T04:59:59.999000+00:00,2026-03-28T07:09:59.999000+00:00,0.054110820000000004,0.06228182685714286,4.5149,12609.81,decay,8,81.8,26,-0.1663,5.1564,0.04,0.0007214285714285713,82263.61
LDOUSDT,2026-03-28T05:59:59.999000+00:00,2026-03-28T07:44:59.999000+00:00,0.30096018,0.3011040528571428,0.0029,8.13,vol_trail,1,62.5,21,-0.0696,1.5304,0.04,0.0011500000000000082,82271.74
MUSDT,2026-03-28T10:04:59.999000+00:00,2026-03-28T10:14:59.999000+00:00,2.2545508200000004,2.220584365714286,-1.0573,-3479.37,stop_loss,2,67.9,2,-0.8194,0.0,0.04,0.013228571428571525,78691.42
LDOUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.30526104000000004,0.30809551142857144,1.0557,3323.01,vol_trail,3,71.4,5,-0.4308,1.9189,0.04,0.0010214285714285779,81845.1
LDOUSDT,2026-03-28T17:04:59.999000+00:00,2026-03-28T18:09:59.999000+00:00,0.31496298,0.3102486521428572,-1.0577,-3462.6,stop_loss,6,78.6,13,-0.9152,0.1525,0.04,0.0018357142857142778,78281.4
ONTUSDT,2026-03-28T23:34:59.999000+00:00,2026-03-29T00:24:59.999000+00:00,0.0620124,0.05997014642857143,-1.0255,-3210.99,stop_loss,1,64.9,10,-0.892,0.5451,0.04,0.000807142857142857,75027.1
AIAUSDT,2026-03-29T06:04:59.999000+00:00,2026-03-29T06:29:59.999000+00:00,0.10699139399999999,0.10428485314285714,-1.0335,-3101.54,stop_loss,7,80.1,5,-0.822,0.0676,0.04,0.0010657142857142849,71871.33
EDGEUSDT,2026-03-31T00:29:59.999000+00:00,2026-03-31T01:04:59.999000+00:00,0.55831164,0.5599308485714286,0.1701,489.14,vol_trail,6,78.0,7,0.0,1.008,0.04,0.003214285714285709,72270.59
EDGEUSDT,2026-03-31T13:44:59.999000+00:00,2026-03-31T15:59:59.999000+00:00,0.73834764,0.6425357528571428,-1.0059,-2907.93,stop_loss,1,55.9,27,-1.0331,0.0094,0.04,0.03821428571428571,69352.61
SEIUSDT,2026-04-01T05:09:59.999000+00:00,2026-04-01T05:49:59.999000+00:00,0.052620521999999996,0.05310651942857143,0.707,1961.4,vol_trail,3,72.2,8,0.0,1.5148,0.04,0.0002614285714285707,71192.76
ONTUSDT,2026-04-01T05:19:59.999000+00:00,2026-04-01T07:39:59.999000+00:00,0.09621924,0.10370782571428572,1.2863,3563.04,vol_trail,7,79.2,28,-0.3802,1.9531,0.04,0.002314285714285713,74755.81
ONTUSDT,2026-04-01T15:49:59.999000+00:00,2026-04-01T15:54:59.999000+00:00,0.1210242,0.12151854857142858,0.063,188.29,vol_trail,9,84.7,1,0.0,0.4726,0.04,0.0027928571428571408,74920.78
ONTUSDT,2026-04-01T22:39:59.999000+00:00,2026-04-01T23:04:59.999000+00:00,0.12962592,0.12548561214285714,-1.0263,-3075.61,stop_loss,2,68.8,5,-1.1004,0.7825,0.04,0.001635714285714285,71802.42
TAGUSDT,2026-04-02T18:24:59.999000+00:00,2026-04-02T21:09:59.999000+00:00,0.00077535504,0.0008284128557142857,1.8949,5442.34,vol_trail,1,59.7,33,-0.1223,2.8342,0.04,1.1121428571428567e-05,77208.72
SEIUSDT,2026-04-03T02:14:59.999000+00:00,2026-04-03T07:34:59.999000+00:00,0.051690335999999996,0.05316579328571428,3.6948,11410.86,vol_trail,2,68.1,64,-0.4327,5.1673,0.04,0.00015714285714285816,88436.73
